Time,CO2 Sensor,,,,,,,,
오전 4:47:51,754.00,,,,,,,,
오전 4:47:52,754.00,,,,,,,,
오전 4:47:53,754.00,,,,,,,,
오전 4:47:54,754.00,,,,,,,,
오전 4:47:55,754.00,,,,,,,,
오전 4:47:56,754.00,,,,,,,,
오전 4:47:57,754.00,,,,,,,,
오전 4:47:58,754.00,,,,,,,,
오전 4:47:59,754.00,,,,,,,,
오전 4:48:00,754.00,,,,,,,,
오전 4:48:01,754.00,,,,,,,,
오전 4:48:02,754.00,,,,,,,,
오전 4:48:03,753.00,,,,,,,,
오전 4:48:04,752.00,,,,,,,,
오전 4:48:05,751.00,,,,,,,,
오전 4:48:06,749.00,,,,,,,,
오전 4:48:07,748.00,,,,,,,,
오전 4:48:08,747.00,,,,,,,,
오전 4:48:09,746.00,,,,,,,,
오전 4:48:10,744.00,,,,,,,,
오전 4:48:11,743.00,,,,,,,,
오전 4:48:12,742.00,,,,,,,,
오전 4:48:13,740.00,,,,,,,,
오전 4:48:14,739.00,,,,,,,,
오전 4:48:15,738.00,,,,,,,,
오전 4:48:16,737.00,,,,,,,,
오전 4:48:17,737.00,,,,,,,,
오전 4:48:18,736.00,,,,,,,,
오전 4:48:19,737.00,,,,,,,,
오전 4:48:20,737.00,,,,,,,,
오전 4:48:21,737.00,,,,,,,,
오전 4:48:22,737.00,,,,,,,,
오전 4:48:23,737.00,,,,,,,,
오전 4:48:24,737.00,,,,,,,,
오전 4:48:25,737.00,,,,,,,,
오전 4:48:26,736.00,,,,,,,,
오전 4:48:27,735.00,,,,,,,,
오전 4:48:28,734.00,,,,,,,,
오전 4:48:29,733.00,,,,,,,,
오전 4:48:30,731.00,,,,,,,,
오전 4:48:31,730.00,,,,,,,,
오전 4:48:32,730.00,,,,,,,,
오전 4:48:33,730.00,,,,,,,,
오전 4:48:34,730.00,,,,,,,,
오전 4:48:35,730.00,,,,,,,,
오전 4:48:36,729.00,,,,,,,,
오전 4:48:37,729.00,,,,,,,,
오전 4:48:38,728.00,,,,,,,,
오전 4:48:39,726.00,,,,,,,,
오전 4:48:40,725.00,,,,,,,,
오전 4:48:41,723.00,,,,,,,,
오전 4:48:42,722.00,,,,,,,,
오전 4:48:43,720.00,,,,,,,,
오전 4:48:44,719.00,,,,,,,,
오전 4:48:45,717.00,,,,,,,,
오전 4:48:46,715.00,,,,,,,,
오전 4:48:48,714.00,,,,,,,,
오전 4:48:49,712.00,,,,,,,,
오전 4:48:50,710.00,,,,,,,,
오전 4:48:51,709.00,,,,,,,,
오전 4:48:52,708.00,,,,,,,,
오전 4:48:53,708.00,,,,,,,,
오전 4:48:54,708.00,,,,,,,,
오전 4:48:55,709.00,,,,,,,,
오전 4:48:56,709.00,,,,,,,,
오전 4:48:57,710.00,,,,,,,,
오전 4:48:58,711.00,,,,,,,,
오전 4:48:59,711.00,,,,,,,,
오전 4:49:00,711.00,,,,,,,,
오전 4:49:01,711.00,,,,,,,,
오전 4:49:02,711.00,,,,,,,,
오전 4:49:03,710.00,,,,,,,,
오전 4:49:04,709.00,,,,,,,,
오전 4:49:05,708.00,,,,,,,,
오전 4:49:06,706.00,,,,,,,,
오전 4:49:07,705.00,,,,,,,,
오전 4:49:08,705.00,,,,,,,,
오전 4:49:09,704.00,,,,,,,,
오전 4:49:10,704.00,,,,,,,,
오전 4:49:11,704.00,,,,,,,,
오전 4:49:12,704.00,,,,,,,,
오전 4:49:13,704.00,,,,,,,,
오전 4:49:14,704.00,,,,,,,,
오전 4:49:15,704.00,,,,,,,,
오전 4:49:16,703.00,,,,,,,,
오전 4:49:17,702.00,,,,,,,,
오전 4:49:18,702.00,,,,,,,,
오전 4:49:19,702.00,,,,,,,,
오전 4:49:20,702.00,,,,,,,,
오전 4:49:21,702.00,,,,,,,,
오전 4:49:22,701.00,,,,,,,,
오전 4:49:23,701.00,,,,,,,,
오전 4:49:24,700.00,,,,,,,,
오전 4:49:25,699.00,,,,,,,,
오전 4:49:26,698.00,,,,,,,,
오전 4:49:27,697.00,,,,,,,,
오전 4:49:28,697.00,,,,,,,,
오전 4:49:29,696.00,,,,,,,,
오전 4:49:30,696.00,,,,,,,,
오전 4:49:31,696.00,,,,,,,,
오전 4:49:32,696.00,,,,,,,,
오전 4:49:33,696.00,,,,,,,,
오전 4:49:34,696.00,,,,,,,,
오전 4:49:35,695.00,,,,,,,,
오전 4:49:36,695.00,,,,,,,,
오전 4:49:37,695.00,,,,,,,,
오전 4:49:38,696.00,,,,,,,,
오전 4:49:39,696.00,,,,,,,,
오전 4:49:40,696.00,,,,,,,,
오전 4:49:41,696.00,,,,,,,,
오전 4:49:42,697.00,,,,,,,,
오전 4:49:43,697.00,,,,,,,,
오전 4:49:44,698.00,,,,,,,,
오전 4:49:45,698.00,,,,,,,,
오전 4:49:46,698.00,,,,,,,,
오전 4:49:47,698.00,,,,,,,,
오전 4:49:48,698.00,,,,,,,,
오전 4:49:49,698.00,,,,,,,,
오전 4:49:50,699.00,,,,,,,,
오전 4:49:51,700.00,,,,,,,,
오전 4:49:52,702.00,,,,,,,,
오전 4:49:53,703.00,,,,,,,,
오전 4:49:54,704.00,,,,,,,,
오전 4:49:55,705.00,,,,,,,,
오전 4:49:56,706.00,,,,,,,,
오전 4:49:57,708.00,,,,,,,,
오전 4:49:58,709.00,,,,,,,,
오전 4:49:59,710.00,,,,,,,,
오전 4:50:00,711.00,,,,,,,,
오전 4:50:01,713.00,,,,,,,,
오전 4:50:02,714.00,,,,,,,,
오전 4:50:03,715.00,,,,,,,,
오전 4:50:04,715.00,,,,,,,,
오전 4:50:05,715.00,,,,,,,,
오전 4:50:06,716.00,,,,,,,,
오전 4:50:07,716.00,,,,,,,,
오전 4:50:08,717.00,,,,,,,,
오전 4:50:09,718.00,,,,,,,,
오전 4:50:10,719.00,,,,,,,,
오전 4:50:11,720.00,,,,,,,,
오전 4:50:12,721.00,,,,,,,,
오전 4:50:13,721.00,,,,,,,,
오전 4:50:14,720.00,,,,,,,,
오전 4:50:15,719.00,,,,,,,,
오전 4:50:16,718.00,,,,,,,,
오전 4:50:18,717.00,,,,,,,,
오전 4:50:19,716.00,,,,,,,,
오전 4:50:20,715.00,,,,,,,,
오전 4:50:21,715.00,,,,,,,,
오전 4:50:22,715.00,,,,,,,,
오전 4:50:23,716.00,,,,,,,,
오전 4:50:24,717.00,,,,,,,,
오전 4:50:25,717.00,,,,,,,,
오전 4:50:26,718.00,,,,,,,,
오전 4:50:27,719.00,,,,,,,,
오전 4:50:28,720.00,,,,,,,,
오전 4:50:29,720.00,,,,,,,,
오전 4:50:30,721.00,,,,,,,,
오전 4:50:31,722.00,,,,,,,,
오전 4:50:32,723.00,,,,,,,,
오전 4:50:33,724.00,,,,,,,,
오전 4:50:34,725.00,,,,,,,,
오전 4:50:35,726.00,,,,,,,,
오전 4:50:36,726.00,,,,,,,,
오전 4:50:37,727.00,,,,,,,,
오전 4:50:38,728.00,,,,,,,,
오전 4:50:39,728.00,,,,,,,,
오전 4:50:40,728.00,,,,,,,,
오전 4:50:41,728.00,,,,,,,,
오전 4:50:42,727.00,,,,,,,,
오전 4:50:43,727.00,,,,,,,,
오전 4:50:44,727.00,,,,,,,,
오전 4:50:45,727.00,,,,,,,,
오전 4:50:46,727.00,,,,,,,,
오전 4:50:47,727.00,,,,,,,,
오전 4:50:48,727.00,,,,,,,,
오전 4:50:49,727.00,,,,,,,,
오전 4:50:50,728.00,,,,,,,,
오전 4:50:51,728.00,,,,,,,,
오전 4:50:52,728.00,,,,,,,,
오전 4:50:53,728.00,,,,,,,,
오전 4:50:54,728.00,,,,,,,,
오전 4:50:55,728.00,,,,,,,,
오전 4:50:56,728.00,,,,,,,,
오전 4:50:57,728.00,,,,,,,,
오전 4:50:58,728.00,,,,,,,,
오전 4:50:59,729.00,,,,,,,,
오전 4:51:00,730.00,,,,,,,,
오전 4:51:01,730.00,,,,,,,,
오전 4:51:02,730.00,,,,,,,,
오전 4:51:03,730.00,,,,,,,,
오전 4:51:04,730.00,,,,,,,,
오전 4:51:05,730.00,,,,,,,,
오전 4:51:06,730.00,,,,,,,,
오전 4:51:07,730.00,,,,,,,,
오전 4:51:08,730.00,,,,,,,,
오전 4:51:09,731.00,,,,,,,,
오전 4:51:10,732.00,,,,,,,,
오전 4:51:11,732.00,,,,,,,,
오전 4:51:12,733.00,,,,,,,,
오전 4:51:13,733.00,,,,,,,,
오전 4:51:14,734.00,,,,,,,,
오전 4:51:15,734.00,,,,,,,,
오전 4:51:16,734.00,,,,,,,,
오전 4:51:17,734.00,,,,,,,,
오전 4:51:18,733.00,,,,,,,,
오전 4:51:19,733.00,,,,,,,,
오전 4:51:20,732.00,,,,,,,,
오전 4:51:21,732.00,,,,,,,,
오전 4:51:22,732.00,,,,,,,,
오전 4:51:23,732.00,,,,,,,,
오전 4:51:24,731.00,,,,,,,,
오전 4:51:25,731.00,,,,,,,,
오전 4:51:26,730.00,,,,,,,,
오전 4:51:27,730.00,,,,,,,,
오전 4:51:28,730.00,,,,,,,,
오전 4:51:29,730.00,,,,,,,,
오전 4:51:30,729.00,,,,,,,,
오전 4:51:31,729.00,,,,,,,,
오전 4:51:32,729.00,,,,,,,,
오전 4:51:33,728.00,,,,,,,,
오전 4:51:34,727.00,,,,,,,,
오전 4:51:35,726.00,,,,,,,,
오전 4:51:36,725.00,,,,,,,,
오전 4:51:37,724.00,,,,,,,,
오전 4:51:38,724.00,,,,,,,,
오전 4:51:39,723.00,,,,,,,,
오전 4:51:40,723.00,,,,,,,,
오전 4:51:41,724.00,,,,,,,,
오전 4:51:42,724.00,,,,,,,,
오전 4:51:43,724.00,,,,,,,,
오전 4:51:44,724.00,,,,,,,,
오전 4:51:45,724.00,,,,,,,,
오전 4:51:47,724.00,,,,,,,,
오전 4:51:48,724.00,,,,,,,,
오전 4:51:49,724.00,,,,,,,,
오전 4:51:50,723.00,,,,,,,,
오전 4:51:51,722.00,,,,,,,,
오전 4:51:52,721.00,,,,,,,,
오전 4:51:53,720.00,,,,,,,,
오전 4:51:54,720.00,,,,,,,,
오전 4:51:55,719.00,,,,,,,,
오전 4:51:56,719.00,,,,,,,,
오전 4:51:57,719.00,,,,,,,,
오전 4:51:58,719.00,,,,,,,,
오전 4:51:59,719.00,,,,,,,,
오전 4:52:00,719.00,,,,,,,,
오전 4:52:01,720.00,,,,,,,,
오전 4:52:02,720.00,,,,,,,,
오전 4:52:03,721.00,,,,,,,,
오전 4:52:04,721.00,,,,,,,,
오전 4:52:05,720.00,,,,,,,,
오전 4:52:06,719.00,,,,,,,,
오전 4:52:07,718.00,,,,,,,,
오전 4:52:08,717.00,,,,,,,,
오전 4:52:09,716.00,,,,,,,,
오전 4:52:10,715.00,,,,,,,,
오전 4:52:11,715.00,,,,,,,,
오전 4:52:12,715.00,,,,,,,,
오전 4:52:13,715.00,,,,,,,,
오전 4:52:14,715.00,,,,,,,,
오전 4:52:15,715.00,,,,,,,,
오전 4:52:16,715.00,,,,,,,,
오전 4:52:17,714.00,,,,,,,,
오전 4:52:18,714.00,,,,,,,,
오전 4:52:19,714.00,,,,,,,,
오전 4:52:20,714.00,,,,,,,,
오전 4:52:21,714.00,,,,,,,,
오전 4:52:22,714.00,,,,,,,,
오전 4:52:23,714.00,,,,,,,,
오전 4:52:24,714.00,,,,,,,,
오전 4:52:25,714.00,,,,,,,,
오전 4:52:26,714.00,,,,,,,,
오전 4:52:27,715.00,,,,,,,,
오전 4:52:28,716.00,,,,,,,,
오전 4:52:29,716.00,,,,,,,,
오전 4:52:30,716.00,,,,,,,,
오전 4:52:31,716.00,,,,,,,,
오전 4:52:32,716.00,,,,,,,,
오전 4:52:33,716.00,,,,,,,,
오전 4:52:34,716.00,,,,,,,,
오전 4:52:35,716.00,,,,,,,,
오전 4:52:36,715.00,,,,,,,,
오전 4:52:37,715.00,,,,,,,,
오전 4:52:38,715.00,,,,,,,,
오전 4:52:39,715.00,,,,,,,,
오전 4:52:40,715.00,,,,,,,,
오전 4:52:41,715.00,,,,,,,,
오전 4:52:42,715.00,,,,,,,,
오전 4:52:43,715.00,,,,,,,,
오전 4:52:44,715.00,,,,,,,,
오전 4:52:45,716.00,,,,,,,,
오전 4:52:46,716.00,,,,,,,,
오전 4:52:47,717.00,,,,,,,,
오전 4:52:48,717.00,,,,,,,,
오전 4:52:49,717.00,,,,,,,,
오전 4:52:50,717.00,,,,,,,,
오전 4:52:51,717.00,,,,,,,,
오전 4:52:52,718.00,,,,,,,,
오전 4:52:53,718.00,,,,,,,,
오전 4:52:54,718.00,,,,,,,,
오전 4:52:55,718.00,,,,,,,,
오전 4:52:56,719.00,,,,,,,,
오전 4:52:57,719.00,,,,,,,,
오전 4:52:58,720.00,,,,,,,,
오전 4:52:59,721.00,,,,,,,,
오전 4:53:00,722.00,,,,,,,,
오전 4:53:01,723.00,,,,,,,,
오전 4:53:02,723.00,,,,,,,,
오전 4:53:03,724.00,,,,,,,,
오전 4:53:04,724.00,,,,,,,,
오전 4:53:05,724.00,,,,,,,,
오전 4:53:06,724.00,,,,,,,,
오전 4:53:07,724.00,,,,,,,,
오전 4:53:08,724.00,,,,,,,,
오전 4:53:09,724.00,,,,,,,,
오전 4:53:10,725.00,,,,,,,,
오전 4:53:11,725.00,,,,,,,,
오전 4:53:12,725.00,,,,,,,,
오전 4:53:13,726.00,,,,,,,,
오전 4:53:14,727.00,,,,,,,,
오전 4:53:16,727.00,,,,,,,,
오전 4:53:17,728.00,,,,,,,,
오전 4:53:18,729.00,,,,,,,,
오전 4:53:19,729.00,,,,,,,,
오전 4:53:20,729.00,,,,,,,,
오전 4:53:21,729.00,,,,,,,,
오전 4:53:22,730.00,,,,,,,,
오전 4:53:23,730.00,,,,,,,,
오전 4:53:24,731.00,,,,,,,,
오전 4:53:25,733.00,,,,,,,,
오전 4:53:26,734.00,,,,,,,,
오전 4:53:27,736.00,,,,,,,,
오전 4:53:28,737.00,,,,,,,,
오전 4:53:29,738.00,,,,,,,,
오전 4:53:30,739.00,,,,,,,,
오전 4:53:31,739.00,,,,,,,,
오전 4:53:32,739.00,,,,,,,,
오전 4:53:33,739.00,,,,,,,,
오전 4:53:34,739.00,,,,,,,,
오전 4:53:35,739.00,,,,,,,,
오전 4:53:36,739.00,,,,,,,,
오전 4:53:37,739.00,,,,,,,,
오전 4:53:38,739.00,,,,,,,,
오전 4:53:39,739.00,,,,,,,,
오전 4:53:40,739.00,,,,,,,,
오전 4:53:41,740.00,,,,,,,,
오전 4:53:42,741.00,,,,,,,,
오전 4:53:43,741.00,,,,,,,,
오전 4:53:44,742.00,,,,,,,,
오전 4:53:45,743.00,,,,,,,,
오전 4:53:46,743.00,,,,,,,,
오전 4:53:47,743.00,,,,,,,,
오전 4:53:48,744.00,,,,,,,,
오전 4:53:49,744.00,,,,,,,,
오전 4:53:50,744.00,,,,,,,,
오전 4:53:51,744.00,,,,,,,,
오전 4:53:52,745.00,,,,,,,,
오전 4:53:53,747.00,,,,,,,,
오전 4:53:54,749.00,,,,,,,,
오전 4:53:55,750.00,,,,,,,,
오전 4:53:56,752.00,,,,,,,,
오전 4:53:57,753.00,,,,,,,,
오전 4:53:58,755.00,,,,,,,,
오전 4:53:59,756.00,,,,,,,,
오전 4:54:00,757.00,,,,,,,,
오전 4:54:01,758.00,,,,,,,,
오전 4:54:02,758.00,,,,,,,,
오전 4:54:03,759.00,,,,,,,,
오전 4:54:04,759.00,,,,,,,,
오전 4:54:05,759.00,,,,,,,,
오전 4:54:06,758.00,,,,,,,,
오전 4:54:07,758.00,,,,,,,,
오전 4:54:08,757.00,,,,,,,,
오전 4:54:09,757.00,,,,,,,,
오전 4:54:10,757.00,,,,,,,,
오전 4:54:11,757.00,,,,,,,,
오전 4:54:12,757.00,,,,,,,,
오전 4:54:13,757.00,,,,,,,,
오전 4:54:14,757.00,,,,,,,,
오전 4:54:15,758.00,,,,,,,,
오전 4:54:16,758.00,,,,,,,,
오전 4:54:17,758.00,,,,,,,,
오전 4:54:18,758.00,,,,,,,,
오전 4:54:19,758.00,,,,,,,,
오전 4:54:20,758.00,,,,,,,,
오전 4:54:21,757.00,,,,,,,,
오전 4:54:22,756.00,,,,,,,,
오전 4:54:23,755.00,,,,,,,,
오전 4:54:24,754.00,,,,,,,,
오전 4:54:25,752.00,,,,,,,,
오전 4:54:26,752.00,,,,,,,,
오전 4:54:27,752.00,,,,,,,,
오전 4:54:28,752.00,,,,,,,,
오전 4:54:29,751.00,,,,,,,,
오전 4:54:30,751.00,,,,,,,,
오전 4:54:31,750.00,,,,,,,,
오전 4:54:32,750.00,,,,,,,,
오전 4:54:33,749.00,,,,,,,,
오전 4:54:34,749.00,,,,,,,,
오전 4:54:35,749.00,,,,,,,,
오전 4:54:36,749.00,,,,,,,,
오전 4:54:37,749.00,,,,,,,,
오전 4:54:38,748.00,,,,,,,,
오전 4:54:39,748.00,,,,,,,,
오전 4:54:40,747.00,,,,,,,,
오전 4:54:41,746.00,,,,,,,,
오전 4:54:42,745.00,,,,,,,,
오전 4:54:43,743.00,,,,,,,,
오전 4:54:44,743.00,,,,,,,,
오전 4:54:46,743.00,,,,,,,,
오전 4:54:47,744.00,,,,,,,,
오전 4:54:48,745.00,,,,,,,,
오전 4:54:49,747.00,,,,,,,,
오전 4:54:50,747.00,,,,,,,,
오전 4:54:51,748.00,,,,,,,,
오전 4:54:52,748.00,,,,,,,,
오전 4:54:53,747.00,,,,,,,,
오전 4:54:54,747.00,,,,,,,,
오전 4:54:55,746.00,,,,,,,,
오전 4:54:56,746.00,,,,,,,,
오전 4:54:57,745.00,,,,,,,,
오전 4:54:58,745.00,,,,,,,,
오전 4:54:59,744.00,,,,,,,,
오전 4:55:00,744.00,,,,,,,,
오전 4:55:01,743.00,,,,,,,,
오전 4:55:02,742.00,,,,,,,,
오전 4:55:03,741.00,,,,,,,,
오전 4:55:04,740.00,,,,,,,,
오전 4:55:05,738.00,,,,,,,,
오전 4:55:06,737.00,,,,,,,,
오전 4:55:07,736.00,,,,,,,,
오전 4:55:08,735.00,,,,,,,,
오전 4:55:09,734.00,,,,,,,,
오전 4:55:10,734.00,,,,,,,,
오전 4:55:11,734.00,,,,,,,,
오전 4:55:12,735.00,,,,,,,,
오전 4:55:13,735.00,,,,,,,,
오전 4:55:14,736.00,,,,,,,,
오전 4:55:15,737.00,,,,,,,,
오전 4:55:16,737.00,,,,,,,,
오전 4:55:17,737.00,,,,,,,,
오전 4:55:18,737.00,,,,,,,,
오전 4:55:19,737.00,,,,,,,,
오전 4:55:20,737.00,,,,,,,,
오전 4:55:21,736.00,,,,,,,,
오전 4:55:22,736.00,,,,,,,,
오전 4:55:23,735.00,,,,,,,,
오전 4:55:24,734.00,,,,,,,,
오전 4:55:25,733.00,,,,,,,,
오전 4:55:26,732.00,,,,,,,,
오전 4:55:27,731.00,,,,,,,,
오전 4:55:28,731.00,,,,,,,,
오전 4:55:29,732.00,,,,,,,,
오전 4:55:30,733.00,,,,,,,,
오전 4:55:31,733.00,,,,,,,,
오전 4:55:32,733.00,,,,,,,,
오전 4:55:33,733.00,,,,,,,,
오전 4:55:34,733.00,,,,,,,,
오전 4:55:35,733.00,,,,,,,,
오전 4:55:36,732.00,,,,,,,,
오전 4:55:37,730.00,,,,,,,,
오전 4:55:38,729.00,,,,,,,,
오전 4:55:39,727.00,,,,,,,,
오전 4:55:40,726.00,,,,,,,,
오전 4:55:41,725.00,,,,,,,,
오전 4:55:42,725.00,,,,,,,,
오전 4:55:43,725.00,,,,,,,,
오전 4:55:44,725.00,,,,,,,,
오전 4:55:45,726.00,,,,,,,,
오전 4:55:46,727.00,,,,,,,,
오전 4:55:47,728.00,,,,,,,,
오전 4:55:48,729.00,,,,,,,,
오전 4:55:49,730.00,,,,,,,,
오전 4:55:50,730.00,,,,,,,,
오전 4:55:51,730.00,,,,,,,,
오전 4:55:52,730.00,,,,,,,,
오전 4:55:53,728.00,,,,,,,,
오전 4:55:54,726.00,,,,,,,,
오전 4:55:55,726.00,,,,,,,,
오전 4:55:56,727.00,,,,,,,,
오전 4:55:57,728.00,,,,,,,,
오전 4:55:58,730.00,,,,,,,,
오전 4:55:59,731.00,,,,,,,,
오전 4:56:00,733.00,,,,,,,,
오전 4:56:01,734.00,,,,,,,,
오전 4:56:02,736.00,,,,,,,,
오전 4:56:03,738.00,,,,,,,,
오전 4:56:04,739.00,,,,,,,,
오전 4:56:05,740.00,,,,,,,,
오전 4:56:06,740.00,,,,,,,,
오전 4:56:07,739.00,,,,,,,,
오전 4:56:08,737.00,,,,,,,,
오전 4:56:09,736.00,,,,,,,,
오전 4:56:10,735.00,,,,,,,,
오전 4:56:11,736.00,,,,,,,,
오전 4:56:12,736.00,,,,,,,,
오전 4:56:13,736.00,,,,,,,,
오전 4:56:15,736.00,,,,,,,,
오전 4:56:16,735.00,,,,,,,,
오전 4:56:17,735.00,,,,,,,,
오전 4:56:18,735.00,,,,,,,,
오전 4:56:19,735.00,,,,,,,,
오전 4:56:20,735.00,,,,,,,,
오전 4:56:21,735.00,,,,,,,,
오전 4:56:22,734.00,,,,,,,,
오전 4:56:23,734.00,,,,,,,,
오전 4:56:24,734.00,,,,,,,,
오전 4:56:25,734.00,,,,,,,,
오전 4:56:26,734.00,,,,,,,,
오전 4:56:27,733.00,,,,,,,,
오전 4:56:28,732.00,,,,,,,,
오전 4:56:29,730.00,,,,,,,,
오전 4:56:30,729.00,,,,,,,,
오전 4:56:31,728.00,,,,,,,,
오전 4:56:32,728.00,,,,,,,,
오전 4:56:33,728.00,,,,,,,,
오전 4:56:34,728.00,,,,,,,,
오전 4:56:35,728.00,,,,,,,,
오전 4:56:36,728.00,,,,,,,,
오전 4:56:37,729.00,,,,,,,,
오전 4:56:38,729.00,,,,,,,,
오전 4:56:39,729.00,,,,,,,,
오전 4:56:40,729.00,,,,,,,,
오전 4:56:41,730.00,,,,,,,,
오전 4:56:42,731.00,,,,,,,,
오전 4:56:43,732.00,,,,,,,,
오전 4:56:44,734.00,,,,,,,,
오전 4:56:45,736.00,,,,,,,,
오전 4:56:46,738.00,,,,,,,,
오전 4:56:47,740.00,,,,,,,,
오전 4:56:48,742.00,,,,,,,,
오전 4:56:49,743.00,,,,,,,,
오전 4:56:50,744.00,,,,,,,,
오전 4:56:51,744.00,,,,,,,,
오전 4:56:52,745.00,,,,,,,,
오전 4:56:53,745.00,,,,,,,,
오전 4:56:54,745.00,,,,,,,,
오전 4:56:55,745.00,,,,,,,,
오전 4:56:56,746.00,,,,,,,,
오전 4:56:57,747.00,,,,,,,,
오전 4:56:58,748.00,,,,,,,,
오전 4:56:59,749.00,,,,,,,,
오전 4:57:00,751.00,,,,,,,,
오전 4:57:01,752.00,,,,,,,,
오전 4:57:02,754.00,,,,,,,,
오전 4:57:03,755.00,,,,,,,,
오전 4:57:04,757.00,,,,,,,,
오전 4:57:05,758.00,,,,,,,,
오전 4:57:06,758.00,,,,,,,,
오전 4:57:07,757.00,,,,,,,,
오전 4:57:08,756.00,,,,,,,,
오전 4:57:09,755.00,,,,,,,,
오전 4:57:10,754.00,,,,,,,,
오전 4:57:11,753.00,,,,,,,,
오전 4:57:12,753.00,,,,,,,,
오전 4:57:13,754.00,,,,,,,,
오전 4:57:14,755.00,,,,,,,,
오전 4:57:15,755.00,,,,,,,,
오전 4:57:16,755.00,,,,,,,,
오전 4:57:17,755.00,,,,,,,,
오전 4:57:18,755.00,,,,,,,,
오전 4:57:19,755.00,,,,,,,,
오전 4:57:20,755.00,,,,,,,,
오전 4:57:21,755.00,,,,,,,,
오전 4:57:22,755.00,,,,,,,,
오전 4:57:23,755.00,,,,,,,,
오전 4:57:24,755.00,,,,,,,,
오전 4:57:25,754.00,,,,,,,,
오전 4:57:26,753.00,,,,,,,,
오전 4:57:27,753.00,,,,,,,,
오전 4:57:28,752.00,,,,,,,,
오전 4:57:29,752.00,,,,,,,,
오전 4:57:30,752.00,,,,,,,,
오전 4:57:31,752.00,,,,,,,,
오전 4:57:32,752.00,,,,,,,,
오전 4:57:33,752.00,,,,,,,,
오전 4:57:34,752.00,,,,,,,,
오전 4:57:35,751.00,,,,,,,,
오전 4:57:36,750.00,,,,,,,,
오전 4:57:37,748.00,,,,,,,,
오전 4:57:38,747.00,,,,,,,,
오전 4:57:39,746.00,,,,,,,,
오전 4:57:40,746.00,,,,,,,,
오전 4:57:41,746.00,,,,,,,,
오전 4:57:42,746.00,,,,,,,,
오전 4:57:43,747.00,,,,,,,,
오전 4:57:44,747.00,,,,,,,,
오전 4:57:46,749.00,,,,,,,,
오전 4:57:47,750.00,,,,,,,,
오전 4:57:48,751.00,,,,,,,,
오전 4:57:49,752.00,,,,,,,,
오전 4:57:50,752.00,,,,,,,,
오전 4:57:51,753.00,,,,,,,,
오전 4:57:52,753.00,,,,,,,,
오전 4:57:53,753.00,,,,,,,,
오전 4:57:54,753.00,,,,,,,,
오전 4:57:55,753.00,,,,,,,,
오전 4:57:56,752.00,,,,,,,,
오전 4:57:57,750.00,,,,,,,,
오전 4:57:58,749.00,,,,,,,,
오전 4:57:59,749.00,,,,,,,,
오전 4:58:00,749.00,,,,,,,,
오전 4:58:01,749.00,,,,,,,,
오전 4:58:02,748.00,,,,,,,,
오전 4:58:03,748.00,,,,,,,,
오전 4:58:04,748.00,,,,,,,,
오전 4:58:05,747.00,,,,,,,,
오전 4:58:06,747.00,,,,,,,,
오전 4:58:07,747.00,,,,,,,,
오전 4:58:08,747.00,,,,,,,,
오전 4:58:09,747.00,,,,,,,,
오전 4:58:10,748.00,,,,,,,,
오전 4:58:11,748.00,,,,,,,,
오전 4:58:12,748.00,,,,,,,,
오전 4:58:13,747.00,,,,,,,,
오전 4:58:14,746.00,,,,,,,,
오전 4:58:15,745.00,,,,,,,,
오전 4:58:16,743.00,,,,,,,,
오전 4:58:17,741.00,,,,,,,,
오전 4:58:18,739.00,,,,,,,,
오전 4:58:19,736.00,,,,,,,,
오전 4:58:20,734.00,,,,,,,,
오전 4:58:21,732.00,,,,,,,,
오전 4:58:22,729.00,,,,,,,,
오전 4:58:23,727.00,,,,,,,,
오전 4:58:24,725.00,,,,,,,,
오전 4:58:25,724.00,,,,,,,,
오전 4:58:26,723.00,,,,,,,,
오전 4:58:27,723.00,,,,,,,,
오전 4:58:28,723.00,,,,,,,,
오전 4:58:29,723.00,,,,,,,,
오전 4:58:30,723.00,,,,,,,,
오전 4:58:31,723.00,,,,,,,,
오전 4:58:32,723.00,,,,,,,,
오전 4:58:33,724.00,,,,,,,,
오전 4:58:34,724.00,,,,,,,,
오전 4:58:35,725.00,,,,,,,,
오전 4:58:36,725.00,,,,,,,,
오전 4:58:37,725.00,,,,,,,,
오전 4:58:38,724.00,,,,,,,,
오전 4:58:39,723.00,,,,,,,,
오전 4:58:40,722.00,,,,,,,,
오전 4:58:41,722.00,,,,,,,,
오전 4:58:42,722.00,,,,,,,,
오전 4:58:43,722.00,,,,,,,,
오전 4:58:44,722.00,,,,,,,,
오전 4:58:45,722.00,,,,,,,,
오전 4:58:46,721.00,,,,,,,,
오전 4:58:47,721.00,,,,,,,,
오전 4:58:48,720.00,,,,,,,,
오전 4:58:49,720.00,,,,,,,,
오전 4:58:50,721.00,,,,,,,,
오전 4:58:51,721.00,,,,,,,,
오전 4:58:52,721.00,,,,,,,,
오전 4:58:53,722.00,,,,,,,,
오전 4:58:54,722.00,,,,,,,,
오전 4:58:55,722.00,,,,,,,,
오전 4:58:56,723.00,,,,,,,,
오전 4:58:57,725.00,,,,,,,,
오전 4:58:58,726.00,,,,,,,,
오전 4:58:59,727.00,,,,,,,,
오전 4:59:00,727.00,,,,,,,,
오전 4:59:01,726.00,,,,,,,,
오전 4:59:02,724.00,,,,,,,,
